amount_transferred,mode_of_transaction,date_and_time,account_number,place_of_transaction,label,amount_before_transaction,amount_after_transaction
5009.169777,Online,04-03-2024 07:47,9354555546,Bally,fraud,11472.7184,6463.548623
776.6966831,Online,08-03-2024 00:32,4834111824,Parbhani,legitimate,7840.16547,7063.468787
1114.908044,Mobile,19-02-2024 22:06,5635099509,Gaya,legitimate,4176.157747,3061.249703
9114.9966,Online,12-03-2024 21:59,1184437784,Ahmedabad,legitimate,16723.40138,7608.404785
8049.720512,Branch,10-03-2024 03:02,7002494182,Mathura,legitimate,10185.20921,2135.488698
492.2263709,Mobile,02-01-2024 09:43,5908492265,Motihari,fraud,5980.315006,5488.088635
9526.995678,Mobile,11-01-2024 08:23,4393810901,Bhavnagar,legitimate,17589.3785,8062.382826
6810.350683,Mobile,28-02-2024 04:45,5626028347,Satna,legitimate,12226.74063,5416.389948
2136.303896,Online,18-01-2024 10:45,9501519254,Farrukhabad,fraud,11225.13481,9088.830913
6267.369177,Branch,20-02-2024 04:10,6368394628,Yamunanagar,fraud,6946.531383,679.1622055
1260.318666,Mobile,07-03-2024 08:23,1993180434,Jaunpur,legitimate,7184.625737,5924.30707
5768.811606,Branch,09-02-2024 01:12,445310237,Baranagar,legitimate,11430.19059,5661.37898
1644.58454,Mobile,05-01-2024 08:04,103233695,Surendranagar Dudhrej,fraud,8282.082493,6637.497953
7150.156754,Branch,06-03-2024 06:42,1799360208,Orai,legitimate,15500.88446,8350.727703
4861.63161,Online,09-03-2024 11:13,7578700653,Jehanabad,fraud,12147.57714,7285.945535
8206.805778,Mobile,19-02-2024 17:07,4598505726,Thoothukudi,legitimate,16130.60486,7923.79908
7684.041288,Mobile,03-02-2024 23:16,1519072289,Mathura,fraud,10643.32687,2959.285585
3382.490521,Branch,04-03-2024 12:59,6412831966,Firozabad,legitimate,7318.714569,3936.224048
4380.227641,Mobile,30-01-2024 15:25,5237561016,Sasaram,legitimate,10685.31968,6305.092043
614.5157081,Online,01-01-2024 08:35,6620949879,Indore,fraud,6193.78428,5579.268572
9152.678265,Online,05-02-2024 17:28,5772673016,Rampur,fraud,18767.60663,9614.928362
3422.543497,Branch,16-01-2024 07:14,3552167406,Khandwa,legitimate,5372.205047,1949.661549
1004.775715,Branch,21-02-2024 18:00,9305921301,Raebareli,legitimate,4582.431602,3577.655887
3993.874637,Online,07-01-2024 14:38,6627704617,Muzaffarpur,legitimate,9764.151446,5770.27681
8586.58628,Branch,18-02-2024 08:21,7220017461,Patna,legitimate,17279.4276,8692.841322
6549.061845,Online,23-02-2024 01:03,18779477,Chapra,fraud,15849.61224,9300.550394
2418.613372,Branch,25-02-2024 07:21,326043215,Phusro,legitimate,5845.373047,3426.759675
2141.895927,Online,27-01-2024 23:45,3405704805,Bidhannagar,legitimate,2906.269696,764.3737691
6367.704427,Mobile,26-01-2024 23:18,6132438979,Lucknow,fraud,10641.73944,4274.035009
3699.933064,Online,20-02-2024 13:37,229932913,Anantapur,fraud,7703.940082,4004.007018
6940.283607,Branch,19-02-2024 05:07,1527454972,Raichur,fraud,16806.50558,9866.221973
7039.594401,Branch,29-02-2024 12:24,9010963442,Chinsurah,fraud,11407.10072,4367.506318
8811.154805,Mobile,11-02-2024 05:26,7826857003,Thiruvananthapuram,legitimate,11937.8125,3126.657693
7972.343328,Online,25-02-2024 01:36,2289991578,Jamnagar,fraud,11689.57934,3717.236008
4295.008711,Online,22-01-2024 21:58,7437964059,Imphal,fraud,8324.578889,4029.570178
211.8951122,Online,11-02-2024 16:41,2908897451,Ranchi,legitimate,8445.144896,8233.249784
8913.554725,Branch,14-02-2024 04:56,5215351405,Agartala,fraud,9815.602164,902.047439
3224.710703,Online,16-02-2024 22:26,4936726421,Srinagar,legitimate,6458.130487,3233.419784
1418.503044,Branch,15-03-2024 13:47,5250877420,Asansol,legitimate,11085.05611,9666.55307
2761.096389,Online,09-03-2024 15:59,3646035754,Ramgarh,legitimate,4376.811186,1615.714798
514.9606455,Online,13-01-2024 13:22,708083202,Dewas,legitimate,7966.713729,7451.753083
4792.220239,Online,09-03-2024 02:06,5196629875,Durg,fraud,8420.5159,3628.295662
7461.57977,Online,27-01-2024 01:23,772139971,Bhubaneswar,legitimate,13321.25648,5859.676709
6857.15074,Online,10-01-2024 21:06,8067731770,Dewas,legitimate,7942.676321,1085.525581
8792.531777,Branch,31-01-2024 14:56,3375949311,Thrissur,legitimate,11926.00728,3133.475507
1200.855075,Mobile,10-01-2024 19:22,3665940074,Berhampore,fraud,6259.417997,5058.562922
9108.437124,Online,04-01-2024 09:17,8682596605,Sambhal,legitimate,11502.27364,2393.836516
2466.757202,Online,06-02-2024 21:35,4340034837,Bijapur,legitimate,7931.269639,5464.512436
1814.698512,Online,04-01-2024 14:42,5195959140,Chittoor,fraud,4090.315721,2275.617209
5971.138908,Branch,17-01-2024 20:00,2189385931,Mysore,fraud,12507.13438,6535.995471
5076.107222,Branch,30-01-2024 15:32,3865457648,Navi Mumbai,fraud,14129.21519,9053.107968
1461.457347,Online,07-02-2024 10:46,3601466870,Katihar,fraud,2407.794857,946.3375098
8184.334451,Mobile,09-01-2024 21:19,5923820024,Nagaon,fraud,10428.8332,2244.498754
7633.978443,Branch,05-01-2024 16:44,2335251490,Jalandhar,legitimate,16093.76641,8459.78797
4615.092844,Branch,21-01-2024 01:37,6283789129,Thrissur,fraud,10967.47235,6352.379506
3613.487067,Online,21-02-2024 06:39,1496214069,Gorakhpur,legitimate,4492.705346,879.2182797
1887.695917,Online,19-01-2024 00:31,6076683565,Muzaffarnagar,fraud,6802.562056,4914.86614
862.1011073,Mobile,17-02-2024 01:26,3988931111,Shahjahanpur,fraud,3038.710406,2176.609299
2650.311481,Branch,19-01-2024 20:11,3604345762,Bally,legitimate,4721.365783,2071.054301
1679.492333,Mobile,24-01-2024 12:21,297216489,Noida,fraud,11091.88123,9412.388899
6603.856047,Mobile,21-01-2024 05:22,5177313021,Satara,fraud,14243.11737,7639.261326
7960.849374,Branch,19-01-2024 00:26,4171581627,Agra,fraud,14953.53225,6992.682876
2170.936108,Mobile,08-02-2024 03:14,2882579141,Bidar,legitimate,4636.331397,2465.395289
7101.66248,Mobile,14-02-2024 00:43,2500091521,Berhampur,fraud,8375.539467,1273.876987
7789.434514,Mobile,11-01-2024 06:56,5516483018,Gudivada,fraud,16510.67746,8721.242951
1144.18963,Mobile,29-01-2024 07:23,4257215120,Ichalkaranji,fraud,1302.397366,158.2077365
9904.289808,Mobile,11-01-2024 11:57,5621810989,Bhusawal,legitimate,13846.4444,3942.154595
9870.180672,Branch,05-02-2024 07:13,9757044106,Raipur,fraud,12718.54445,2848.363779
1487.12044,Branch,03-03-2024 08:28,685504524,Siwan,fraud,7233.844824,5746.724383
9543.892912,Online,24-02-2024 04:14,6036908880,Satna,fraud,12123.92643,2580.033515
3526.387293,Branch,23-01-2024 15:21,364006204,Serampore,fraud,6707.32035,3180.933057
330.3921638,Mobile,02-03-2024 20:45,5215311884,Imphal,fraud,8845.786728,8515.394564
7845.616292,Mobile,28-02-2024 05:34,729322678,Allahabad,fraud,13917.18564,6071.569352
3244.109273,Branch,12-03-2024 15:04,7842739861,Latur,legitimate,4786.366294,1542.257021
6757.8219,Mobile,22-02-2024 00:43,3095151632,Proddatur,legitimate,14049.89018,7292.068281
2987.459529,Mobile,26-01-2024 23:18,3449913337,Satna,fraud,5141.305624,2153.846095
2927.697287,Mobile,08-02-2024 16:57,1421089965,Bilaspur,legitimate,7314.446095,4386.748808
7047.208911,Online,02-01-2024 16:18,2706091523,Naihati,legitimate,13548.62056,6501.411645
9580.052049,Branch,21-01-2024 07:27,5125872557,Pallavaram,legitimate,12372.15447,2792.102421
750.3791036,Mobile,08-02-2024 09:13,9093319356,Nagaon,legitimate,4653.036569,3902.657465
5583.157416,Branch,07-02-2024 17:47,8641105224,Sonipat,fraud,12951.23843,7368.081013
5032.137593,Mobile,15-02-2024 11:26,7974071267,Hubli–Dharwad,fraud,14417.45603,9385.318439
551.9225805,Branch,03-01-2024 04:27,5930200141,Agra,legitimate,5891.448644,5339.526064
4522.47382,Branch,09-03-2024 01:26,7376639625,Saharsa,legitimate,4721.186438,198.7126184
8990.737465,Branch,09-01-2024 03:13,243174306,Jalna,fraud,12441.5286,3450.791137
9404.338024,Branch,07-01-2024 11:16,9030985952,Ahmedabad,fraud,13450.81794,4046.479915
8045.598228,Online,26-01-2024 07:29,5524071314,Jalandhar,legitimate,11503.41707,3457.818838
5689.447325,Branch,15-03-2024 23:55,8264251184,Raebareli,legitimate,10108.50905,4419.061725
4146.468294,Branch,02-02-2024 21:00,7879732266,Bhubaneswar,fraud,10509.86421,6363.395913
853.695509,Online,27-02-2024 21:54,7239912278,Nellore,fraud,2152.862976,1299.167467
4402.500013,Online,31-01-2024 04:46,8470292849,Bhilwara,legitimate,7201.54205,2799.042038
2387.700443,Online,06-02-2024 18:46,4557047140,Muzaffarpur,legitimate,7513.416495,5125.716052
4887.101903,Mobile,19-01-2024 04:11,2739918758,Davanagere,fraud,8111.277654,3224.175751
3831.749851,Branch,15-03-2024 17:53,635354579,Ulhasnagar,fraud,13743.4947,9911.744848
3746.637417,Branch,11-01-2024 22:32,7375409347,Pallavaram,legitimate,8117.80894,4371.171524
3853.031082,Mobile,31-01-2024 19:45,8815961002,Dharmavaram,legitimate,12564.0427,8711.011621
7921.301319,Mobile,04-03-2024 20:59,9173986127,Nellore,fraud,16896.74869,8975.447373
2881.944539,Branch,08-01-2024 23:16,2242860140,Patiala,legitimate,11258.41384,8376.469297
3035.943131,Branch,03-03-2024 00:56,3120791412,Ahmedabad,legitimate,3600.235716,564.2925854
803.2454015,Branch,24-02-2024 07:00,1072402484,Orai,legitimate,10285.93804,9482.692643
8771.458757,Online,10-02-2024 19:49,5208143201,Farrukhabad,legitimate,10146.01012,1374.551365
7267.333249,Mobile,22-02-2024 18:18,2898286740,Haldia,legitimate,7707.929163,440.5959144
7267.888969,Branch,15-02-2024 23:11,8425363249,Moradabad,legitimate,11470.14809,4202.259118
3612.83537,Mobile,07-01-2024 02:24,3237915657,Dehradun,legitimate,5639.712294,2026.876924
4033.144177,Mobile,15-03-2024 17:03,2610205336,Berhampur,fraud,5956.68982,1923.545644
9870.269859,Branch,29-01-2024 11:23,6803388769,Pimpri-Chinchwad,legitimate,12819.68403,2949.414172
2552.536796,Branch,02-03-2024 08:47,3825939657,Anantapuram,fraud,5111.752288,2559.215492
5917.100124,Online,22-01-2024 08:27,4857997670,Patiala,legitimate,12796.57461,6879.474481
3288.583739,Online,23-02-2024 00:05,1783125329,Gulbarga,fraud,5237.679075,1949.095336
4376.255685,Online,26-02-2024 10:06,3247783707,Agartala,fraud,9853.126906,5476.871221
8571.391329,Branch,06-02-2024 03:22,4062075556,Nadiad,legitimate,18437.01414,9865.622807
2896.477021,Online,20-02-2024 01:46,8754520101,Ajmer,legitimate,7277.062989,4380.585967
8602.286035,Mobile,22-01-2024 22:47,864294951,Raiganj,legitimate,15056.82981,6454.543777
7856.348644,Online,31-01-2024 06:04,5824814808,Pudukkottai,legitimate,17553.12825,9696.77961
5640.43928,Mobile,04-02-2024 05:31,7585810329,Nadiad,fraud,7103.065361,1462.626081
9673.649225,Branch,09-03-2024 20:30,1512235535,Naihati,legitimate,13917.85862,4244.209392
718.0701401,Online,16-01-2024 03:38,8961280410,Ambala,legitimate,9234.974902,8516.904762
3795.762231,Online,12-03-2024 20:11,1486703358,Haridwar,fraud,13125.58849,9329.826259
5362.564312,Mobile,26-02-2024 12:18,3821428447,Vijayanagaram,legitimate,11414.80129,6052.236974
295.1343238,Online,10-03-2024 12:00,3514881057,Silchar,fraud,1814.998289,1519.863965
4369.215311,Online,03-03-2024 06:02,928342886,Sagar,legitimate,13393.78399,9024.568681
8345.02073,Branch,04-01-2024 19:29,1605076896,Phagwara,legitimate,10172.04174,1827.021005
2528.956186,Online,17-02-2024 00:26,2901252585,Khora ,fraud,6122.446884,3593.490698
2771.225129,Mobile,10-03-2024 09:25,3214885233,Rajkot,fraud,6588.754109,3817.52898
1761.364497,Mobile,16-03-2024 21:51,5505274541,Varanasi,legitimate,6289.550742,4528.186245
4216.173525,Mobile,15-03-2024 13:06,4553134355,Kavali,legitimate,12138.8151,7922.641578
3645.810909,Online,03-03-2024 14:02,7765328670,Sonipat,fraud,11687.04025,8041.229343
4695.961345,Mobile,25-01-2024 09:36,1618350242,Bathinda,legitimate,11920.54657,7224.585225
6378.007169,Mobile,03-03-2024 20:59,7574273776,Gudivada,fraud,6697.081046,319.0738768
5501.606214,Branch,07-01-2024 13:51,2478705164,Burhanpur,fraud,11193.57273,5691.966512
1938.757413,Mobile,22-01-2024 08:53,7776998550,Bally,legitimate,9438.937676,7500.180263
8495.616687,Mobile,17-01-2024 05:33,8725460542,Udupi,legitimate,12997.40656,4501.789877
5571.356451,Mobile,01-02-2024 09:57,3491404691,Tiruchirappalli,legitimate,15026.2233,9454.866849
9158.515224,Online,15-01-2024 11:42,7613322719,Jorhat,legitimate,17414.23939,8255.724167
1224.220163,Mobile,08-02-2024 12:57,5268578567,Bijapur,fraud,7641.955311,6417.735148
2726.728762,Branch,05-02-2024 07:30,8662853167,Vasai-Virar,legitimate,3444.73808,718.0093185
9701.800384,Mobile,11-02-2024 22:22,2779569410,Shimoga,fraud,16260.02824,6558.227851
8436.129614,Mobile,07-03-2024 13:16,3583314911,Vasai-Virar,fraud,17560.76767,9124.638052
8976.089119,Online,17-02-2024 06:25,4690239228,Jalna,legitimate,12832.59845,3856.50933
6011.837529,Branch,16-03-2024 05:46,2708466907,Kochi,legitimate,14409.34953,8397.512003
1084.469788,Branch,14-03-2024 16:31,9857547600,Indore,fraud,4284.765103,3200.295314
6354.953917,Online,18-01-2024 09:58,3383656805,Nadiad,fraud,12098.9765,5744.022586
6033.062941,Mobile,11-02-2024 01:44,5969972395,Bidar,legitimate,12552.46468,6519.401742
7853.298166,Mobile,21-02-2024 15:02,8746642020,Machilipatnam,legitimate,14665.44904,6812.150872
6360.674111,Online,17-01-2024 11:42,6094496797,Narasaraopet,legitimate,15197.91232,8837.238213
2377.087489,Online,06-01-2024 10:44,7204418529,Latur,fraud,4799.847933,2422.760443
9396.777947,Online,12-02-2024 21:44,166143559,Kolhapur,legitimate,12094.23684,2697.458894
8848.47128,Branch,01-01-2024 12:31,2473917085,Bidhannagar,legitimate,15918.47711,7070.005834
7712.97541,Branch,28-02-2024 17:34,7501531391,Gandhinagar,fraud,9567.194154,1854.218744
3618.84944,Mobile,03-03-2024 17:13,4734915673,Vellore,legitimate,8315.126449,4696.277009
2137.827979,Mobile,18-02-2024 23:19,5599492813,Korba,fraud,2436.168382,298.3404024
5812.117963,Online,07-02-2024 18:02,9951359185,Alwar,legitimate,7307.813399,1495.695436
5022.760208,Online,28-02-2024 00:07,841067833,Dehri,fraud,11843.33942,6820.579212
3774.01809,Online,17-02-2024 03:15,6051525878,Eluru,legitimate,11273.88796,7499.869874
3805.280878,Mobile,13-01-2024 09:13,6988082888,Madhyamgram,fraud,5046.939307,1241.658429
9638.642485,Mobile,19-01-2024 14:59,3335382167,Bulandshahr,legitimate,11992.96703,2354.324549
5236.496766,Mobile,03-03-2024 23:01,8912019317,Kalyan-Dombivli,fraud,6315.650786,1079.154021
224.8144478,Online,03-03-2024 02:41,8749624285,Ujjain,fraud,4615.601603,4390.787155
813.6349264,Mobile,15-02-2024 18:09,4071447403,Rampur,fraud,2162.184027,1348.5491
3194.720447,Mobile,22-01-2024 23:53,8563557738,Anand,legitimate,7623.951017,4429.23057
719.0103279,Mobile,22-02-2024 22:05,8401845163,Shahjahanpur,legitimate,8066.78306,7347.772732
6924.17308,Mobile,10-03-2024 12:13,9773911321,Gangtok,legitimate,13789.72055,6865.547468
5859.192809,Branch,17-01-2024 10:17,7053909824,Vijayanagaram,legitimate,8735.751629,2876.55882
8436.977339,Branch,19-02-2024 08:28,2056168758,Begusarai,fraud,15207.22658,6770.249238
2605.705238,Online,19-02-2024 07:25,4968287950,Vijayanagaram,legitimate,11890.05533,9284.350096
6534.642915,Mobile,13-02-2024 11:56,6852237196,Junagadh,fraud,10075.13435,3540.491432
6283.679076,Mobile,09-02-2024 17:04,4423079117,Mysore,legitimate,9641.958698,3358.279622
9570.484749,Branch,10-02-2024 18:21,5178723517,Parbhani,fraud,15327.7274,5757.24265
340.7280677,Mobile,14-01-2024 07:28,9605225014,Pimpri-Chinchwad,fraud,2871.195997,2530.467929
7189.891675,Online,08-01-2024 04:50,2932027803,Bihar Sharif,fraud,13740.52306,6550.631387
8719.623438,Branch,13-03-2024 16:40,1827583608,Anantapuram,legitimate,17059.01497,8339.39153
7853.664292,Branch,06-03-2024 00:08,2572162177,Bathinda,legitimate,12500.91749,4647.2532
4170.796028,Online,16-02-2024 21:57,7460859462,New Delhi,legitimate,10997.91854,6827.122517
6658.096716,Branch,29-02-2024 15:04,1546153976,Karaikudi,legitimate,13211.76241,6553.665696
833.0420522,Mobile,09-01-2024 03:55,4263384760,Lucknow,fraud,1315.831114,482.7890623
1306.672324,Mobile,09-01-2024 22:43,1430810105,Junagadh,fraud,3222.493646,1915.821322
2390.6683,Mobile,02-03-2024 23:11,2141338710,Amravati,legitimate,11336.61532,8945.947018
7094.109692,Mobile,17-02-2024 14:09,1509781123,Kadapa,fraud,16489.14195,9395.032259
897.7500416,Online,03-02-2024 20:00,7741343188,Haridwar,legitimate,8724.102477,7826.352435
8849.480261,Mobile,13-03-2024 08:53,2892001888,Bellary,fraud,18069.83693,9220.356668
8196.55874,Online,03-03-2024 00:21,4313885273,Dindigul,fraud,11327.43038,3130.871644
2669.463653,Mobile,21-01-2024 14:56,3687807505,Bangalore,legitimate,5221.802274,2552.338621
3301.378465,Mobile,08-01-2024 05:36,9230017249,Ulhasnagar,fraud,7205.950322,3904.571857
7877.951019,Branch,19-01-2024 10:07,1173221267,Firozabad,fraud,8525.836805,647.8857856
606.2402763,Online,06-01-2024 14:29,4508458807,Kanpur,legitimate,8723.969305,8117.729029
5976.25326,Branch,01-02-2024 14:27,7747795265,Panipat,legitimate,15819.59056,9843.337303
8518.445211,Branch,24-01-2024 19:14,4060489449,Bally,legitimate,16776.33521,8257.889995
6055.383405,Branch,19-01-2024 22:06,9618123758,Parbhani,legitimate,11649.63922,5594.255815
2230.498533,Branch,06-02-2024 08:24,2827577431,Bilaspur,fraud,5253.790041,3023.291508
5062.628882,Mobile,09-02-2024 14:51,990733680,Morena,legitimate,7119.837978,2057.209097
4094.480376,Branch,13-02-2024 14:20,9724630288,Mira-Bhayandar,fraud,7798.702806,3704.222431
1682.809657,Online,22-02-2024 17:06,2587067683,Bhiwani,legitimate,8385.808,6702.998343
7460.731737,Branch,05-03-2024 14:13,4726374866,Salem,fraud,11986.64114,4525.9094
3889.707768,Branch,06-01-2024 17:50,6185425414,Bikaner,legitimate,13236.89999,9347.192219
3276.459973,Mobile,21-02-2024 17:27,5550342426,Tenali,legitimate,11833.24137,8556.781395
4347.040871,Mobile,06-02-2024 21:42,1221947416,Guntakal,fraud,5460.806969,1113.766098
6843.066754,Online,23-01-2024 22:20,1042591107,Hubli–Dharwad,fraud,8245.166471,1402.099716
8554.223473,Online,29-01-2024 21:05,3902166847,Bidhannagar,legitimate,15348.99141,6794.767934
607.8091049,Branch,29-02-2024 18:33,827200881,Chittoor,legitimate,2992.416166,2384.607061
9332.293296,Online,19-02-2024 02:51,2086300734,Guntakal,legitimate,17263.48908,7931.195782
8041.750109,Online,12-02-2024 15:17,7941628304,Maheshtala,fraud,13996.19572,5954.445609
5533.700784,Mobile,20-01-2024 19:42,3420470774,Moradabad,legitimate,7909.023009,2375.322225
7437.094428,Mobile,01-03-2024 22:56,4756784612,Karimnagar,fraud,12276.09372,4838.999295
611.6490396,Online,26-01-2024 03:29,6500706532,Muzaffarnagar,fraud,4731.804334,4120.155294
9532.868668,Branch,02-02-2024 22:23,4310932685,Vadodara,legitimate,18277.14632,8744.277656
8628.038656,Mobile,15-03-2024 10:18,5450503929,Jamalpur,legitimate,9046.447159,418.4085023
4023.494992,Branch,09-02-2024 17:57,8816239373,Rajpur Sonarpur,legitimate,12992.34951,8968.854516
9386.834982,Branch,20-01-2024 22:34,2882296341,Ballia,legitimate,15942.45354,6555.618561
6360.722939,Online,22-01-2024 23:37,1851898133,Nadiad,legitimate,13762.351,7401.628057
3780.21902,Branch,27-02-2024 16:17,6944096592,Sirsa,legitimate,3906.032907,125.8138876
4275.037176,Branch,29-02-2024 08:04,2684257082,Muzaffarnagar,fraud,10594.60757,6319.570397
2279.102126,Mobile,08-02-2024 00:04,1837247732,Deoghar,legitimate,8205.115147,5926.013021
5886.044207,Branch,11-02-2024 19:39,5108414752,Jalandhar,legitimate,11304.37921,5418.335008
4596.418261,Online,08-03-2024 23:54,6004451581,Warangal,legitimate,12476.50014,7880.081881
8395.292911,Mobile,07-02-2024 09:08,7702972609,Jodhpur,legitimate,13998.41677,5603.123854
7840.720039,Online,18-02-2024 18:42,731985183,Hindupur,legitimate,16425.98222,8585.262177
1142.920296,Branch,17-02-2024 07:23,3902877828,Gandhidham,legitimate,3545.972012,2403.051715
